MinMax,Path,Stage3_Outlay_Amount,Stage3_Outlay_Type,Stage4_Function,Stage4_Row_Type,pillar3_cumsum,pillar4_rank_n,t,pillar4_cumsum,Stage4_Top,Stage4_Bot,Stage3_Top,Stage3_Bot,sigmoid,curve_top_out,curve_bot_out
Max,85,55843000000.0,Outlay,Medicare,Real,338338250000.0,17.0,-2.75,403282888888.0,403282888888.0,347439888888.0,338338250000.0,282495250000.0,0.060086650174007626,342240555797.5405,286397555797.5405
Max,85,18555611111.0,Outlay,Spacer 18,Spacer,,18.0,-2.75,421838499999.0,421838499999.0,403282888888.0,338338250000.0,338338250000.0,0.060086650174007626,343355500311.1321,342240555797.5405
Max,85,79163000000.0,Outlay,Social Security,Real,417501250000.0,19.0,-2.75,501001499999.0,501001499999.0,421838499999.0,417501250000.0,338338250000.0,0.060086650174007626,422518500311.1321,343355500311.1321
Min,14,83500250000.0,Dummy,Dummy_Function,Spacer,83500250000.0,0.0,-2.75,0.0,0.0,0.0,0.0,0.0,0.060086650174007626,0.0,0.0
Min,14,2296000000.0,Outlay,Other,Real,85796250000.0,1.0,-2.75,2296000000.0,2296000000.0,0.0,85796250000.0,83500250000.0,0.060086650174007626,80778999688.80782,78482999688.80782
Min,14,18555611111.0,Outlay,Spacer 2,Spacer,,2.0,-2.75,20851611111.0,20851611111.0,2296000000.0,85796250000.0,85796250000.0,0.060086650174007626,81893944202.3994,80778999688.80782
Min,14,9475000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,95271250000.0,3.0,-2.75,30326611111.0,30326611111.0,20851611111.0,95271250000.0,85796250000.0,0.060086650174007626,91368944202.3994,81893944202.3994
Min,14,18555611111.0,Outlay,Spacer 4,Spacer,,4.0,-2.75,48882222222.0,48882222222.0,30326611111.0,95271250000.0,95271250000.0,0.060086650174007626,92483888715.991,91368944202.3994
Min,14,9805000000.0,Outlay,Transportation,Real,105076250000.0,5.0,-2.75,58687222222.0,58687222222.0,48882222222.0,105076250000.0,95271250000.0,0.060086650174007626,102288888715.991,92483888715.991
Min,14,18555611111.0,Outlay,Spacer 6,Spacer,,6.0,-2.75,77242833333.0,77242833333.0,58687222222.0,105076250000.0,105076250000.0,0.060086650174007626,103403833229.58258,102288888715.991
Min,14,15417000000.0,Outlay,Veterans Benefits and Services,Real,120493250000.0,7.0,-2.75,92659833333.0,92659833333.0,77242833333.0,120493250000.0,105076250000.0,0.060086650174007626,118820833229.58258,103403833229.58258
Min,14,18555611111.0,Outlay,Spacer 8,Spacer,,8.0,-2.75,111215444444.0,111215444444.0,92659833333.0,120493250000.0,120493250000.0,0.060086650174007626,119935777743.17416,118820833229.58258
Min,14,25260000000.0,Outlay,Net Interest,Real,145753250000.0,9.0,-2.75,136475444444.0,136475444444.0,111215444444.0,145753250000.0,120493250000.0,0.060086650174007626,145195777743.17416,119935777743.17416
Min,14,18555611111.0,Outlay,Spacer 10,Spacer,,10.0,-2.75,155031055555.0,155031055555.0,136475444444.0,145753250000.0,145753250000.0,0.060086650174007626,146310722256.76575,145195777743.17416
Min,14,35447000000.0,Outlay,Income Security,Real,181200250000.0,11.0,-2.75,190478055555.0,190478055555.0,155031055555.0,181200250000.0,145753250000.0,0.060086650174007626,181757722256.76575,146310722256.76575
Min,14,18555611111.0,Outlay,Spacer 12,Spacer,,12.0,-2.75,209033666666.0,209033666666.0,190478055555.0,181200250000.0,181200250000.0,0.060086650174007626,182872666770.35733,181757722256.76575
Min,14,49302000000.0,Outlay,Health,Real,230502250000.0,13.0,-2.75,258335666666.0,258335666666.0,209033666666.0,230502250000.0,181200250000.0,0.060086650174007626,232174666770.35733,182872666770.35733
Min,14,18555611111.0,Outlay,Spacer 14,Spacer,,14.0,-2.75,276891277777.0,276891277777.0,258335666666.0,230502250000.0,230502250000.0,0.060086650174007626,233289611283.9489,232174666770.35733
Min,14,51993000000.0,Outlay,National Defense,Real,282495250000.0,15.0,-2.75,328884277777.0,328884277777.0,276891277777.0,282495250000.0,230502250000.0,0.060086650174007626,285282611283.9489,233289611283.9489
Min,14,18555611111.0,Outlay,Spacer 16,Spacer,,16.0,-2.75,347439888888.0,347439888888.0,328884277777.0,282495250000.0,282495250000.0,0.060086650174007626,286397555797.5405,285282611283.9489
Min,14,55843000000.0,Outlay,Medicare,Real,338338250000.0,17.0,-2.75,403282888888.0,403282888888.0,347439888888.0,338338250000.0,282495250000.0,0.060086650174007626,342240555797.5405,286397555797.5405
Min,14,18555611111.0,Outlay,Spacer 18,Spacer,,18.0,-2.75,421838499999.0,421838499999.0,403282888888.0,338338250000.0,338338250000.0,0.060086650174007626,343355500311.1321,342240555797.5405
Min,14,79163000000.0,Outlay,Social Security,Real,417501250000.0,19.0,-2.75,501001499999.0,501001499999.0,421838499999.0,417501250000.0,338338250000.0,0.060086650174007626,422518500311.1321,343355500311.1321
Max,84,83500250000.0,Dummy,Dummy_Function,Spacer,83500250000.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.07585818002124356,0.0,0.0
Max,84,2296000000.0,Outlay,Other,Real,85796250000.0,1.0,-2.5,2296000000.0,2296000000.0,0.0,85796250000.0,83500250000.0,0.07585818002124356,79462073003.68115,77166073003.68115
Max,84,18555611111.0,Outlay,Spacer 2,Spacer,,2.0,-2.5,20851611111.0,20851611111.0,2296000000.0,85796250000.0,85796250000.0,0.07585818002124356,80869667891.74358,79462073003.68115
Max,84,9475000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,95271250000.0,3.0,-2.5,30326611111.0,30326611111.0,20851611111.0,95271250000.0,85796250000.0,0.07585818002124356,90344667891.74358,80869667891.74358
Max,84,18555611111.0,Outlay,Spacer 4,Spacer,,4.0,-2.5,48882222222.0,48882222222.0,30326611111.0,95271250000.0,95271250000.0,0.07585818002124356,91752262779.80602,90344667891.74358
Max,84,9805000000.0,Outlay,Transportation,Real,105076250000.0,5.0,-2.5,58687222222.0,58687222222.0,48882222222.0,105076250000.0,95271250000.0,0.07585818002124356,101557262779.80602,91752262779.80602
Max,84,18555611111.0,Outlay,Spacer 6,Spacer,,6.0,-2.5,77242833333.0,77242833333.0,58687222222.0,105076250000.0,105076250000.0,0.07585818002124356,102964857667.86844,101557262779.80602
Max,84,15417000000.0,Outlay,Veterans Benefits and Services,Real,120493250000.0,7.0,-2.5,92659833333.0,92659833333.0,77242833333.0,120493250000.0,105076250000.0,0.07585818002124356,118381857667.86844,102964857667.86844
Max,84,18555611111.0,Outlay,Spacer 8,Spacer,,8.0,-2.5,111215444444.0,111215444444.0,92659833333.0,120493250000.0,120493250000.0,0.07585818002124356,119789452555.93086,118381857667.86844
Max,84,25260000000.0,Outlay,Net Interest,Real,145753250000.0,9.0,-2.5,136475444444.0,136475444444.0,111215444444.0,145753250000.0,120493250000.0,0.07585818002124356,145049452555.93085,119789452555.93086
Max,84,18555611111.0,Outlay,Spacer 10,Spacer,,10.0,-2.5,155031055555.0,155031055555.0,136475444444.0,145753250000.0,145753250000.0,0.07585818002124356,146457047443.9933,145049452555.93085
Max,84,35447000000.0,Outlay,Income Security,Real,181200250000.0,11.0,-2.5,190478055555.0,190478055555.0,155031055555.0,181200250000.0,145753250000.0,0.07585818002124356,181904047443.9933,146457047443.9933
Max,84,18555611111.0,Outlay,Spacer 12,Spacer,,12.0,-2.5,209033666666.0,209033666666.0,190478055555.0,181200250000.0,181200250000.0,0.07585818002124356,183311642332.0557,181904047443.9933
Max,84,49302000000.0,Outlay,Health,Real,230502250000.0,13.0,-2.5,258335666666.0,258335666666.0,209033666666.0,230502250000.0,181200250000.0,0.07585818002124356,232613642332.0557,183311642332.0557
Max,84,18555611111.0,Outlay,Spacer 14,Spacer,,14.0,-2.5,276891277777.0,276891277777.0,258335666666.0,230502250000.0,230502250000.0,0.07585818002124356,234021237220.11813,232613642332.0557
Max,84,51993000000.0,Outlay,National Defense,Real,282495250000.0,15.0,-2.5,328884277777.0,328884277777.0,276891277777.0,282495250000.0,230502250000.0,0.07585818002124356,286014237220.11816,234021237220.11813
Max,84,18555611111.0,Outlay,Spacer 16,Spacer,,16.0,-2.5,347439888888.0,347439888888.0,328884277777.0,282495250000.0,282495250000.0,0.07585818002124356,287421832108.18054,286014237220.11816
Max,84,55843000000.0,Outlay,Medicare,Real,338338250000.0,17.0,-2.5,403282888888.0,403282888888.0,347439888888.0,338338250000.0,282495250000.0,0.07585818002124356,343264832108.18054,287421832108.18054
Max,84,18555611111.0,Outlay,Spacer 18,Spacer,,18.0,-2.5,421838499999.0,421838499999.0,403282888888.0,338338250000.0,338338250000.0,0.07585818002124356,344672426996.243,343264832108.18054
Max,84,79163000000.0,Outlay,Social Security,Real,417501250000.0,19.0,-2.5,501001499999.0,501001499999.0,421838499999.0,417501250000.0,338338250000.0,0.07585818002124356,423835426996.243,344672426996.243
Min,15,83500250000.0,Dummy,Dummy_Function,Spacer,83500250000.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.07585818002124356,0.0,0.0
Min,15,2296000000.0,Outlay,Other,Real,85796250000.0,1.0,-2.5,2296000000.0,2296000000.0,0.0,85796250000.0,83500250000.0,0.07585818002124356,79462073003.68115,77166073003.68115
Min,15,18555611111.0,Outlay,Spacer 2,Spacer,,2.0,-2.5,20851611111.0,20851611111.0,2296000000.0,85796250000.0,85796250000.0,0.07585818002124356,80869667891.74358,79462073003.68115
Min,15,9475000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,95271250000.0,3.0,-2.5,30326611111.0,30326611111.0,20851611111.0,95271250000.0,85796250000.0,0.07585818002124356,90344667891.74358,80869667891.74358
Min,15,18555611111.0,Outlay,Spacer 4,Spacer,,4.0,-2.5,48882222222.0,48882222222.0,30326611111.0,95271250000.0,95271250000.0,0.07585818002124356,91752262779.80602,90344667891.74358
Min,15,9805000000.0,Outlay,Transportation,Real,105076250000.0,5.0,-2.5,58687222222.0,58687222222.0,48882222222.0,105076250000.0,95271250000.0,0.07585818002124356,101557262779.80602,91752262779.80602
Min,15,18555611111.0,Outlay,Spacer 6,Spacer,,6.0,-2.5,77242833333.0,77242833333.0,58687222222.0,105076250000.0,105076250000.0,0.07585818002124356,102964857667.86844,101557262779.80602
Min,15,15417000000.0,Outlay,Veterans Benefits and Services,Real,120493250000.0,7.0,-2.5,92659833333.0,92659833333.0,77242833333.0,120493250000.0,105076250000.0,0.07585818002124356,118381857667.86844,102964857667.86844
Min,15,18555611111.0,Outlay,Spacer 8,Spacer,,8.0,-2.5,111215444444.0,111215444444.0,92659833333.0,120493250000.0,120493250000.0,0.07585818002124356,119789452555.93086,118381857667.86844
Min,15,25260000000.0,Outlay,Net Interest,Real,145753250000.0,9.0,-2.5,136475444444.0,136475444444.0,111215444444.0,145753250000.0,120493250000.0,0.07585818002124356,145049452555.93085,119789452555.93086
Min,15,18555611111.0,Outlay,Spacer 10,Spacer,,10.0,-2.5,155031055555.0,155031055555.0,136475444444.0,145753250000.0,145753250000.0,0.07585818002124356,146457047443.9933,145049452555.93085
Min,15,35447000000.0,Outlay,Income Security,Real,181200250000.0,11.0,-2.5,190478055555.0,190478055555.0,155031055555.0,181200250000.0,145753250000.0,0.07585818002124356,181904047443.9933,146457047443.9933
Min,15,18555611111.0,Outlay,Spacer 12,Spacer,,12.0,-2.5,209033666666.0,209033666666.0,190478055555.0,181200250000.0,181200250000.0,0.07585818002124356,183311642332.0557,181904047443.9933
Min,15,49302000000.0,Outlay,Health,Real,230502250000.0,13.0,-2.5,258335666666.0,258335666666.0,209033666666.0,230502250000.0,181200250000.0,0.07585818002124356,232613642332.0557,183311642332.0557
Min,15,18555611111.0,Outlay,Spacer 14,Spacer,,14.0,-2.5,276891277777.0,276891277777.0,258335666666.0,230502250000.0,230502250000.0,0.07585818002124356,234021237220.11813,232613642332.0557
Min,15,51993000000.0,Outlay,National Defense,Real,282495250000.0,15.0,-2.5,328884277777.0,328884277777.0,276891277777.0,282495250000.0,230502250000.0,0.07585818002124356,286014237220.11816,234021237220.11813
Min,15,18555611111.0,Outlay,Spacer 16,Spacer,,16.0,-2.5,347439888888.0,347439888888.0,328884277777.0,282495250000.0,282495250000.0,0.07585818002124356,287421832108.18054,286014237220.11816
Min,15,55843000000.0,Outlay,Medicare,Real,338338250000.0,17.0,-2.5,403282888888.0,403282888888.0,347439888888.0,338338250000.0,282495250000.0,0.07585818002124356,343264832108.18054,287421832108.18054
Min,15,18555611111.0,Outlay,Spacer 18,Spacer,,18.0,-2.5,421838499999.0,421838499999.0,403282888888.0,338338250000.0,338338250000.0,0.07585818002124356,344672426996.243,343264832108.18054
Min,15,79163000000.0,Outlay,Social Security,Real,417501250000.0,19.0,-2.5,501001499999.0,501001499999.0,421838499999.0,417501250000.0,338338250000.0,0.07585818002124356,423835426996.243,344672426996.243
Max,83,83500250000.0,Dummy,Dummy_Function,Spacer,83500250000.0,0.0,-2.25,0.0,0.0,0.0,0.0,0.0,0.0953494648991095,0.0,0.0
Max,83,2296000000.0,Outlay,Other,Real,85796250000.0,1.0,-2.25,2296000000.0,2296000000.0,0.0,85796250000.0,83500250000.0,0.0953494648991095,77834545843.55814,75538545843.55814
Max,83,18555611111.0,Outlay,Spacer 2,Spacer,,2.0,-2.25,20851611111.0,20851611111.0,2296000000.0,85796250000.0,85796250000.0,0.0953494648991095,79603813433.86795,77834545843.55814
Max,83,9475000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,95271250000.0,3.0,-2.25,30326611111.0,30326611111.0,20851611111.0,95271250000.0,85796250000.0,0.0953494648991095,89078813433.86795,79603813433.86795
Max,83,18555611111.0,Outlay,Spacer 4,Spacer,,4.0,-2.25,48882222222.0,48882222222.0,30326611111.0,95271250000.0,95271250000.0,0.0953494648991095,90848081024.17778,89078813433.86795
Max,83,9805000000.0,Outlay,Transportation,Real,105076250000.0,5.0,-2.25,58687222222.0,58687222222.0,48882222222.0,105076250000.0,95271250000.0,0.0953494648991095,100653081024.17778,90848081024.17778
Max,83,18555611111.0,Outlay,Spacer 6,Spacer,,6.0,-2.25,77242833333.0,77242833333.0,58687222222.0,105076250000.0,105076250000.0,0.0953494648991095,102422348614.4876,100653081024.17778
Max,83,15417000000.0,Outlay,Veterans Benefits and Services,Real,120493250000.0,7.0,-2.25,92659833333.0,92659833333.0,77242833333.0,120493250000.0,105076250000.0,0.0953494648991095,117839348614.4876,102422348614.4876
Max,83,18555611111.0,Outlay,Spacer 8,Spacer,,8.0,-2.25,111215444444.0,111215444444.0,92659833333.0,120493250000.0,120493250000.0,0.0953494648991095,119608616204.79741,117839348614.4876
Max,83,25260000000.0,Outlay,Net Interest,Real,145753250000.0,9.0,-2.25,136475444444.0,136475444444.0,111215444444.0,145753250000.0,120493250000.0,0.0953494648991095,144868616204.79742,119608616204.79741
Max,83,18555611111.0,Outlay,Spacer 10,Spacer,,10.0,-2.25,155031055555.0,155031055555.0,136475444444.0,145753250000.0,145753250000.0,0.0953494648991095,146637883795.10724,144868616204.79742
Max,83,35447000000.0,Outlay,Income Security,Real,181200250000.0,11.0,-2.25,190478055555.0,190478055555.0,155031055555.0,181200250000.0,145753250000.0,0.0953494648991095,182084883795.10724,146637883795.10724
Max,83,18555611111.0,Outlay,Spacer 12,Spacer,,12.0,-2.25,209033666666.0,209033666666.0,190478055555.0,181200250000.0,181200250000.0,0.0953494648991095,183854151385.41705,182084883795.10724
Max,83,49302000000.0,Outlay,Health,Real,230502250000.0,13.0,-2.25,258335666666.0,258335666666.0,209033666666.0,230502250000.0,181200250000.0,0.0953494648991095,233156151385.41705,183854151385.41705
Max,83,18555611111.0,Outlay,Spacer 14,Spacer,,14.0,-2.25,276891277777.0,276891277777.0,258335666666.0,230502250000.0,230502250000.0,0.0953494648991095,234925418975.72687,233156151385.41705
Max,83,51993000000.0,Outlay,National Defense,Real,282495250000.0,15.0,-2.25,328884277777.0,328884277777.0,276891277777.0,282495250000.0,230502250000.0,0.0953494648991095,286918418975.72687,234925418975.72687
Max,83,18555611111.0,Outlay,Spacer 16,Spacer,,16.0,-2.25,347439888888.0,347439888888.0,328884277777.0,282495250000.0,282495250000.0,0.0953494648991095,288687686566.0367,286918418975.72687
Max,83,55843000000.0,Outlay,Medicare,Real,338338250000.0,17.0,-2.25,403282888888.0,403282888888.0,347439888888.0,338338250000.0,282495250000.0,0.0953494648991095,344530686566.0367,288687686566.0367
Max,83,18555611111.0,Outlay,Spacer 18,Spacer,,18.0,-2.25,421838499999.0,421838499999.0,403282888888.0,338338250000.0,338338250000.0,0.0953494648991095,346299954156.3465,344530686566.0367
Max,83,79163000000.0,Outlay,Social Security,Real,417501250000.0,19.0,-2.25,501001499999.0,501001499999.0,421838499999.0,417501250000.0,338338250000.0,0.0953494648991095,425462954156.3465,346299954156.3465
Min,16,83500250000.0,Dummy,Dummy_Function,Spacer,83500250000.0,0.0,-2.25,0.0,0.0,0.0,0.0,0.0,0.0953494648991095,0.0,0.0
Min,16,2296000000.0,Outlay,Other,Real,85796250000.0,1.0,-2.25,2296000000.0,2296000000.0,0.0,85796250000.0,83500250000.0,0.0953494648991095,77834545843.55814,75538545843.55814
Min,16,18555611111.0,Outlay,Spacer 2,Spacer,,2.0,-2.25,20851611111.0,20851611111.0,2296000000.0,85796250000.0,85796250000.0,0.0953494648991095,79603813433.86795,77834545843.55814
Min,16,9475000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,95271250000.0,3.0,-2.25,30326611111.0,30326611111.0,20851611111.0,95271250000.0,85796250000.0,0.0953494648991095,89078813433.86795,79603813433.86795
Min,16,18555611111.0,Outlay,Spacer 4,Spacer,,4.0,-2.25,48882222222.0,48882222222.0,30326611111.0,95271250000.0,95271250000.0,0.0953494648991095,90848081024.17778,89078813433.86795
Min,16,9805000000.0,Outlay,Transportation,Real,105076250000.0,5.0,-2.25,58687222222.0,58687222222.0,48882222222.0,105076250000.0,95271250000.0,0.0953494648991095,100653081024.17778,90848081024.17778
Min,16,18555611111.0,Outlay,Spacer 6,Spacer,,6.0,-2.25,77242833333.0,77242833333.0,58687222222.0,105076250000.0,105076250000.0,0.0953494648991095,102422348614.4876,100653081024.17778
Min,16,15417000000.0,Outlay,Veterans Benefits and Services,Real,120493250000.0,7.0,-2.25,92659833333.0,92659833333.0,77242833333.0,120493250000.0,105076250000.0,0.0953494648991095,117839348614.4876,102422348614.4876
Min,16,18555611111.0,Outlay,Spacer 8,Spacer,,8.0,-2.25,111215444444.0,111215444444.0,92659833333.0,120493250000.0,120493250000.0,0.0953494648991095,119608616204.79741,117839348614.4876
Min,16,25260000000.0,Outlay,Net Interest,Real,145753250000.0,9.0,-2.25,136475444444.0,136475444444.0,111215444444.0,145753250000.0,120493250000.0,0.0953494648991095,144868616204.79742,119608616204.79741
Min,16,18555611111.0,Outlay,Spacer 10,Spacer,,10.0,-2.25,155031055555.0,155031055555.0,136475444444.0,145753250000.0,145753250000.0,0.0953494648991095,146637883795.10724,144868616204.79742
Min,16,35447000000.0,Outlay,Income Security,Real,181200250000.0,11.0,-2.25,190478055555.0,190478055555.0,155031055555.0,181200250000.0,145753250000.0,0.0953494648991095,182084883795.10724,146637883795.10724
Min,16,18555611111.0,Outlay,Spacer 12,Spacer,,12.0,-2.25,209033666666.0,209033666666.0,190478055555.0,181200250000.0,181200250000.0,0.0953494648991095,183854151385.41705,182084883795.10724
Min,16,49302000000.0,Outlay,Health,Real,230502250000.0,13.0,-2.25,258335666666.0,258335666666.0,209033666666.0,230502250000.0,181200250000.0,0.0953494648991095,233156151385.41705,183854151385.41705
Min,16,18555611111.0,Outlay,Spacer 14,Spacer,,14.0,-2.25,276891277777.0,276891277777.0,258335666666.0,230502250000.0,230502250000.0,0.0953494648991095,234925418975.72687,233156151385.41705
Min,16,51993000000.0,Outlay,National Defense,Real,282495250000.0,15.0,-2.25,328884277777.0,328884277777.0,276891277777.0,282495250000.0,230502250000.0,0.0953494648991095,286918418975.72687,234925418975.72687
Min,16,18555611111.0,Outlay,Spacer 16,Spacer,,16.0,-2.25,347439888888.0,347439888888.0,328884277777.0,282495250000.0,282495250000.0,0.0953494648991095,288687686566.0367,286918418975.72687
Min,16,55843000000.0,Outlay,Medicare,Real,338338250000.0,17.0,-2.25,403282888888.0,403282888888.0,347439888888.0,338338250000.0,282495250000.0,0.0953494648991095,344530686566.0367,288687686566.0367
Min,16,18555611111.0,Outlay,Spacer 18,Spacer,,18.0,-2.25,421838499999.0,421838499999.0,403282888888.0,338338250000.0,338338250000.0,0.0953494648991095,346299954156.3465,344530686566.0367
Min,16,79163000000.0,Outlay,Social Security,Real,417501250000.0,19.0,-2.25,501001499999.0,501001499999.0,421838499999.0,417501250000.0,338338250000.0,0.0953494648991095,425462954156.3465,346299954156.3465
Max,82,83500250000.0,Dummy,Dummy_Function,Spacer,83500250000.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.11920292202211757,0.0,0.0
Max,82,2296000000.0,Outlay,Other,Real,85796250000.0,1.0,-2.0,2296000000.0,2296000000.0,0.0,85796250000.0,83500250000.0,0.11920292202211757,75842776210.42267,73546776210.42267
Max,82,18555611111.0,Outlay,Spacer 2,Spacer,,2.0,-2.0,20851611111.0,20851611111.0,2296000000.0,85796250000.0,85796250000.0,0.11920292202211757,78054659274.75995,75842776210.42267
Max,82,9475000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,95271250000.0,3.0,-2.0,30326611111.0,30326611111.0,20851611111.0,95271250000.0,85796250000.0,0.11920292202211757,87529659274.75995,78054659274.75995
Max,82,18555611111.0,Outlay,Spacer 4,Spacer,,4.0,-2.0,48882222222.0,48882222222.0,30326611111.0,95271250000.0,95271250000.0,0.11920292202211757,89741542339.09721,87529659274.75995
Max,82,9805000000.0,Outlay,Transportation,Real,105076250000.0,5.0,-2.0,58687222222.0,58687222222.0,48882222222.0,105076250000.0,95271250000.0,0.11920292202211757,99546542339.09721,89741542339.09721
Max,82,18555611111.0,Outlay,Spacer 6,Spacer,,6.0,-2.0,77242833333.0,77242833333.0,58687222222.0,105076250000.0,105076250000.0,0.11920292202211757,101758425403.4345,99546542339.09721
Max,82,15417000000.0,Outlay,Veterans Benefits and Services,Real,120493250000.0,7.0,-2.0,92659833333.0,92659833333.0,77242833333.0,120493250000.0,105076250000.0,0.11920292202211757,117175425403.4345,101758425403.4345
Max,82,18555611111.0,Outlay,Spacer 8,Spacer,,8.0,-2.0,111215444444.0,111215444444.0,92659833333.0,120493250000.0,120493250000.0,0.11920292202211757,119387308467.77176,117175425403.4345
Max,82,25260000000.0,Outlay,Net Interest,Real,145753250000.0,9.0,-2.0,136475444444.0,136475444444.0,111215444444.0,145753250000.0,120493250000.0,0.11920292202211757,144647308467.77176,119387308467.77176
Max,82,18555611111.0,Outlay,Spacer 10,Spacer,,10.0,-2.0,155031055555.0,155031055555.0,136475444444.0,145753250000.0,145753250000.0,0.11920292202211757,146859191532.10904,144647308467.77176
Max,82,35447000000.0,Outlay,Income Security,Real,181200250000.0,11.0,-2.0,190478055555.0,190478055555.0,155031055555.0,181200250000.0,145753250000.0,0.11920292202211757,182306191532.10904,146859191532.10904
Max,82,18555611111.0,Outlay,Spacer 12,Spacer,,12.0,-2.0,209033666666.0,209033666666.0,190478055555.0,181200250000.0,181200250000.0,0.11920292202211757,184518074596.44632,182306191532.10904
Max,82,49302000000.0,Outlay,Health,Real,230502250000.0,13.0,-2.0,258335666666.0,258335666666.0,209033666666.0,230502250000.0,181200250000.0,0.11920292202211757,233820074596.44632,184518074596.44632
Max,82,18555611111.0,Outlay,Spacer 14,Spacer,,14.0,-2.0,276891277777.0,276891277777.0,258335666666.0,230502250000.0,230502250000.0,0.11920292202211757,236031957660.78357,233820074596.44632
Max,82,51993000000.0,Outlay,National Defense,Real,282495250000.0,15.0,-2.0,328884277777.0,328884277777.0,276891277777.0,282495250000.0,230502250000.0,0.11920292202211757,288024957660.78357,236031957660.78357
Max,82,18555611111.0,Outlay,Spacer 16,Spacer,,16.0,-2.0,347439888888.0,347439888888.0,328884277777.0,282495250000.0,282495250000.0,0.11920292202211757,290236840725.12085,288024957660.78357
Max,82,55843000000.0,Outlay,Medicare,Real,338338250000.0,17.0,-2.0,403282888888.0,403282888888.0,347439888888.0,338338250000.0,282495250000.0,0.11920292202211757,346079840725.12085,290236840725.12085
Max,82,18555611111.0,Outlay,Spacer 18,Spacer,,18.0,-2.0,421838499999.0,421838499999.0,403282888888.0,338338250000.0,338338250000.0,0.11920292202211757,348291723789.4581,346079840725.12085
Max,82,79163000000.0,Outlay,Social Security,Real,417501250000.0,19.0,-2.0,501001499999.0,501001499999.0,421838499999.0,417501250000.0,338338250000.0,0.11920292202211757,427454723789.4581,348291723789.4581
Min,17,83500250000.0,Dummy,Dummy_Function,Spacer,83500250000.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.11920292202211757,0.0,0.0
Min,17,2296000000.0,Outlay,Other,Real,85796250000.0,1.0,-2.0,2296000000.0,2296000000.0,0.0,85796250000.0,83500250000.0,0.11920292202211757,75842776210.42267,73546776210.42267
Min,17,18555611111.0,Outlay,Spacer 2,Spacer,,2.0,-2.0,20851611111.0,20851611111.0,2296000000.0,85796250000.0,85796250000.0,0.11920292202211757,78054659274.75995,75842776210.42267
Min,17,9475000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,95271250000.0,3.0,-2.0,30326611111.0,30326611111.0,20851611111.0,95271250000.0,85796250000.0,0.11920292202211757,87529659274.75995,78054659274.75995
Min,17,18555611111.0,Outlay,Spacer 4,Spacer,,4.0,-2.0,48882222222.0,48882222222.0,30326611111.0,95271250000.0,95271250000.0,0.11920292202211757,89741542339.09721,87529659274.75995
Min,17,9805000000.0,Outlay,Transportation,Real,105076250000.0,5.0,-2.0,58687222222.0,58687222222.0,48882222222.0,105076250000.0,95271250000.0,0.11920292202211757,99546542339.09721,89741542339.09721
Min,17,18555611111.0,Outlay,Spacer 6,Spacer,,6.0,-2.0,77242833333.0,77242833333.0,58687222222.0,105076250000.0,105076250000.0,0.11920292202211757,101758425403.4345,99546542339.09721
Min,17,15417000000.0,Outlay,Veterans Benefits and Services,Real,120493250000.0,7.0,-2.0,92659833333.0,92659833333.0,77242833333.0,120493250000.0,105076250000.0,0.11920292202211757,117175425403.4345,101758425403.4345
Min,17,18555611111.0,Outlay,Spacer 8,Spacer,,8.0,-2.0,111215444444.0,111215444444.0,92659833333.0,120493250000.0,120493250000.0,0.11920292202211757,119387308467.77176,117175425403.4345
Min,17,25260000000.0,Outlay,Net Interest,Real,145753250000.0,9.0,-2.0,136475444444.0,136475444444.0,111215444444.0,145753250000.0,120493250000.0,0.11920292202211757,144647308467.77176,119387308467.77176
Min,17,18555611111.0,Outlay,Spacer 10,Spacer,,10.0,-2.0,155031055555.0,155031055555.0,136475444444.0,145753250000.0,145753250000.0,0.11920292202211757,146859191532.10904,144647308467.77176
Min,17,35447000000.0,Outlay,Income Security,Real,181200250000.0,11.0,-2.0,190478055555.0,190478055555.0,155031055555.0,181200250000.0,145753250000.0,0.11920292202211757,182306191532.10904,146859191532.10904
Min,17,18555611111.0,Outlay,Spacer 12,Spacer,,12.0,-2.0,209033666666.0,209033666666.0,190478055555.0,181200250000.0,181200250000.0,0.11920292202211757,184518074596.44632,182306191532.10904
Min,17,49302000000.0,Outlay,Health,Real,230502250000.0,13.0,-2.0,258335666666.0,258335666666.0,209033666666.0,230502250000.0,181200250000.0,0.11920292202211757,233820074596.44632,184518074596.44632
Min,17,18555611111.0,Outlay,Spacer 14,Spacer,,14.0,-2.0,276891277777.0,276891277777.0,258335666666.0,230502250000.0,230502250000.0,0.11920292202211757,236031957660.78357,233820074596.44632
